,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,-2.6058364,-2.5990393,-2.5920565,-2.5847723,-2.577161,-2.5692706,-2.5611968,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,-2.20524,-2.2056575,-2.1871011,-2.1569276,-2.124226,-2.0962975,-2.0779877,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,0.40188533,-2.669195,-2.8811498,-2.6997926,-2.5836115,-2.5583656,-2.60607,-2.7022514
30,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,-1.4941148,-1.4891232,-1.4839953,-1.4786462,-1.4730567,-1.4672623,-1.461333,-1.4553912,-1.4496231,-1.4442136,-1.4392453,-1.4346794,-1.430411,-1.4263229,-1.4222981,-1.4182222,-1.4140254,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,-1.1999304,-1.200237,-1.1866097,-1.1644514,-1.1404364,-1.1199268,-1.1064806,-1.1051866,-1.1225749,-1.1584427,-1.2025546,-1.2427869,-1.2725544,-1.290568,-1.2969217,-1.291804,-1.2797,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,0.71465427,-1.5406432,-1.6962957,-1.5631131,-1.4777937,-1.4592539,-1.4942864,-1.5649189,-1.686444,-1.5255072,-1.3407052,-1.2582706,-1.2970715,-1.4017031,-1.5192597,-1.6358265,-1.648208,-1.5783433
31,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,-1.0067539,-1.002042,-0.99720144,-0.99215186,-0.98687553,-0.9814058,-0.97580886,-0.9701998,-0.9647549,-0.95964855,-0.95495856,-0.9506485,-0.9466191,-0.9427602,-0.9389608,-0.93511325,-0.93115157,-0.9271045,-0.92307305,-0.91915214,-0.9153867,-0.91178507,-0.90834796,-0.9050886,-0.9020296,-0.8991756,-0.89649576,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,-0.72905153,-0.729341,-0.71647716,-0.69556016,-0.6728907,-0.6535301,-0.64083725,-0.63961583,-0.65602994,-0.68988824,-0.7315286,-0.76950693,-0.7976067,-0.814611,-0.8206088,-0.8157778,-0.8043519,-0.7958156,-0.79738337,-0.80841273,-0.82398367,-0.8403682,-0.8568074,-0.8746002,-0.89462394,-0.91510344,-0.9325613,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,1.0782667,-1.0506755,-1.1976074,-1.0718865,-0.9913472,-0.97384614,-1.0069159,-1.0735911,-1.1883076,-1.0363876,-0.86193925,-0.78412306,-0.8207501,-0.9195197,-1.03049,-1.140526,-1.1522139,-1.0862634,-1.1151676,-1.1848553,-1.0902559,-1.0448009,-1.0366724,-1.0361323,-1.0225894,-1.0002983,-0.9957248,-1.0259507
32,-0.98850435,-0.99040097,-0.9923398,-0.99434847,-0.99645966,-0.99871844,-1.0012153,-1.0040925,-1.0074694,-1.0113655,-1.0157051,-1.0203766,-1.0252765,-1.0303218,-1.0354477,-1.0406001,-1.0457268,-1.0507668,-1.0556488,-1.0602922,-1.0646175,-1.0685663,-1.072124,-1.0753348,-1.0782933,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,-1.084686,-1.0823368,-1.0781054,-1.0711234,-1.0608714,-1.0461181,-1.0222967,-0.9842843,-0.93429875,-0.8823858,-0.83802634,-0.80483043,-0.7820112,-0.76746434,-0.7593961,-0.7567452,-0.759353,-0.76798135,-0.78379357,-0.80765814,-0.8394504,-0.87711126,-0.91621214,-0.9509342,-0.9761321,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,-1.2610401,-1.2484864,-1.2296605,-1.2021859,-1.1694752,-1.1244673,-1.0337708,-0.89186907,-0.77214247,-0.7528607,-0.828407,-0.9400223,-1.0438006,-1.1265194,-1.1913035,-1.2455,-1.2459059,-1.185716,-1.1138818,-1.033349,-0.9540612,-0.8953612,-0.88100255,-0.92476565,-1.0200131,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425,0.9956425
33,-1.5702809,-1.5754434,-1.5808582,-1.5864338,-1.5920985,-1.5977921,-1.6034576,-1.6090274,-1.6144224,-1.6195538,-1.6243336,-1.6286975,-1.6326292,-1.6361773,-1.6394467,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,-1.3739294,-1.3372449,-1.3120275,-1.2959518,-1.2870357,-1.2841063,-1.286988,-1.2965232,-1.3139971,-1.3403697,-1.3755032,-1.4171219,-1.4603319,-1.498703,-1.5265491,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,-1.3632991,-1.4866444,-1.6013291,-1.692741,-1.7643335,-1.8242255,-1.8246741,-1.7581588,-1.6787754,-1.5897791,-1.5021588,-1.4372897,-1.4214221,-1.4697844,-1.5750417,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466,0.65244466
34,-3.152266,-3.158946,-3.1649644,-3.170396,-3.175401,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,-2.771357,-2.8350668,-2.9012127,-2.959951,-3.0025775,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,-2.965241,-2.8659399,-2.8416495,-2.9156823,-3.07681,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824,0.33301824
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
